engine_capacity,insurance,transmission_type,kms_driven,owner_type,fuel_type,seats,body_type,city,mileage_numeric,car_age,price_in_lakhs,brand,model
796.0,Third Party insurance,Manual,47606.0,First Owner,Petrol,5,Hatchback,Kolkata,22.05,9,1.83,Maruti,Alto
1591.0,Third Party insurance,Manual,82616.0,First Owner,Petrol,5,Sedan,Kolkata,17.01,9,3.94,Hyundai,Verna
1197.0,Comprehensive,Manual,101142.0,First Owner,Petrol,5,Hatchback,Kolkata,20.36,9,1.73,Hyundai,i10
1498.0,Third Party insurance,Manual,36970.0,First Owner,Diesel,5,Hatchback,Kolkata,24.4,9,5.12,Ford,Freestyle
1497.0,Comprehensive,Manual,79513.0,First Owner,Petrol,5,Sedan,Kolkata,17.4,9,4.39,Honda,City
796.0,Third Party insurance,Manual,99026.0,Third Owner,Petrol,5,Hatchback,Kolkata,22.05,9,1.88,Maruti,Alto
1497.0,Third Party insurance,Manual,20593.0,First Owner,Petrol,5,Sedan,Kolkata,17.4,9,7.93,Honda,City
1396.0,Third Party insurance,Manual,91547.0,First Owner,Diesel,5,Hatchback,Kolkata,22.54,9,5.06,Hyundai,i20
1196.0,Third Party insurance,Manual,50000.0,Third Owner,Petrol,7,Minivans,Kolkata,15.37,15,1.75,Maruti,Eeco
1498.0,Third Party insurance,Manual,10000.0,First Owner,Diesel,5,SUV,Kolkata,22.7,11,4.8,Ford,Ecosport
999.0,Third Party insurance,Manual,30000.0,First Owner,Petrol,7,MUV,Kolkata,20.0,5,5.5,Renault,Triber
1197.0,Third Party insurance,Manual,20000.0,First Owner,Petrol,5,Hatchback,Kolkata,21.0,4,9.0,Hyundai,i20
1498.0,Third Party insurance,Manual,80000.0,First Owner,Diesel,5,Sedan,Kolkata,25.1,11,5.5,Honda,City
998.0,Third Party insurance,Manual,80000.0,Second Owner,Petrol,5,Hatchback,Kolkata,19.0,16,1.0,Maruti,A-Star
1197.0,Third Party insurance,Manual,30000.0,Second Owner,Petrol,5,Hatchback,Kolkata,20.4,9,4.0,Maruti,Swift
2494.0,Third Party insurance,Automatic,70000.0,Third Owner,Petrol,5,Sedan,Kolkata,19.16,11,12.0,Toyota,Camry
1197.0,Third Party insurance,Manual,32243.0,Second Owner,Petrol,5,Hatchback,Kolkata,18.6,9,4.81,Hyundai,i20
1197.0,Third Party insurance,Manual,62689.0,Third Owner,Petrol,5,Sedan,Kolkata,22.41,9,2.17,Maruti,Swift
1197.0,Comprehensive,Manual,110190.0,First Owner,Petrol,5,Hatchback,Kolkata,18.9,9,2.92,Hyundai,Grand
799.0,Comprehensive,Manual,40481.0,First Owner,Petrol,5,Hatchback,Kolkata,22.25,9,3.58,Renault,KWID
1197.0,Third Party insurance,Manual,119236.0,First Owner,Petrol,5,Sedan,Kolkata,22.41,9,3.26,Maruti,Swift
1198.0,Third Party insurance,Manual,62884.0,First Owner,Petrol,5,Hatchback,Kolkata,19.02,9,1.72,Datsun,GO
1197.0,Third Party insurance,Manual,65039.0,Second Owner,Petrol,5,Hatchback,Kolkata,18.9,9,3.25,Hyundai,Grand
1197.0,Third Party insurance,Manual,44292.0,Second Owner,Petrol,5,Hatchback,Kolkata,18.6,9,4.0,Hyundai,i20
1197.0,Comprehensive,Manual,20136.0,First Owner,Petrol,5,Hatchback,Kolkata,18.9,9,4.68,Hyundai,Grand
1373.0,Comprehensive,Automatic,57986.0,First Owner,Petrol,5,Sedan,Kolkata,19.12,9,7.43,Maruti,Ciaz
1248.0,Third Party insurance,Manual,110000.0,Second Owner,Diesel,5,Hatchback,Kolkata,21.1,15,1.4,Maruti,Ritz
814.0,Third Party insurance,Manual,60000.0,Second Owner,Petrol,5,Hatchback,Kolkata,21.1,9,2.55,Hyundai,EON
2494.0,Third Party insurance,Manual,150000.0,Second Owner,Diesel,8,MUV,Kolkata,12.8,17,2.0,Toyota,Innova
1086.0,Third Party insurance,Manual,70000.0,Second Owner,Petrol,5,Hatchback,Kolkata,18.929993251754546,15,1.2,Hyundai,Santro
1199.0,Third Party insurance,Manual,80000.0,First Owner,Petrol,5,SUV,Kolkata,17.5,8,6.0,Honda,WR-V
1196.0,Third Party insurance,Manual,40000.0,First Owner,Petrol,5,Hatchback,Kolkata,15.6,15,1.75,Ford,Figo
1197.0,Third Party insurance,Manual,20000.0,First Owner,Petrol,5,Hatchback,Kolkata,18.5,13,2.5,Hyundai,i20
1198.0,Third Party insurance,Manual,14917.0,First Owner,Petrol,6,Hatchback,Kolkata,18.15,9,4.18,Mahindra,KUV
1197.0,Third Party insurance,Manual,76351.0,Second Owner,Petrol,5,Hatchback,Kolkata,20.36,9,1.83,Hyundai,i10
1462.0,Third Party insurance,Manual,3089.0,Third Owner,Petrol,5,Sedan,Kolkata,21.56,9,7.23,Maruti,Ciaz
1199.0,Comprehensive,Automatic,6781.0,First Owner,Petrol,5,Sedan,Kolkata,19.6,9,6.94,Tata,Tigor
999.0,Comprehensive,Automatic,14049.0,First Owner,Petrol,5,Sedan,Kolkata,16.24,9,9.67,Skoda,Rapid
1199.0,Third Party insurance,Manual,32844.0,Second Owner,Petrol,5,SUV,Kolkata,17.5,9,6.27,Honda,WR-V
1197.0,Third Party insurance,Manual,76725.0,First Owner,Petrol,5,Sedan,Kolkata,22.41,9,3.89,Maruti,Swift
998.0,Third Party insurance,Manual,53657.0,Second Owner,Petrol,5,Hatchback,Kolkata,21.7,9,4.15,Maruti,S-Presso
1956.0,Third Party insurance,Manual,20000.0,First Owner,Diesel,5,SUV,Kolkata,17.1,4,24.0,Jeep,Compass
1956.0,Third Party insurance,Manual,50000.0,First Owner,Diesel,5,SUV,Kolkata,17.1,7,14.0,Jeep,Compass
1498.0,Third Party insurance,Manual,10000.0,First Owner,Petrol,5,Sedan,Kolkata,18.6,3,13.99,Honda,City
1199.0,Third Party insurance,Automatic,20000.0,First Owner,Petrol,5,Sedan,Kolkata,18.3,4,8.3,Honda,Amaze
1197.0,Third Party insurance,Manual,60000.0,Third Owner,Petrol,5,Hatchback,Kolkata,18.5,15,1.6,Maruti,Ritz
1198.0,Third Party insurance,Manual,60000.0,Second Owner,Petrol,5,Hatchback,Kolkata,16.47,11,3.0,Volkswagen,Polo
1997.0,Third Party insurance,Manual,10000.0,First Owner,Petrol,4,SUV,Kolkata,15.2,3,14.0,Mahindra,Thar
998.0,Third Party insurance,Manual,30000.0,Second Owner,Petrol,5,Hatchback,Kolkata,23.95,8,2.9,Maruti,Alto
1197.0,Third Party insurance,Manual,40000.0,First Owner,Petrol,5,Hatchback,Kolkata,20.7,4,6.5,Hyundai,Grand
998.0,Third Party insurance,Manual,120000.0,Second Owner,Petrol,5,Hatchback,Kolkata,18.9,16,1.4,Maruti,Wagon
1495.0,Third Party insurance,Manual,50000.0,First Owner,Petrol,5,Sedan,Kolkata,16.36,14,1.9,Hyundai,Accent
1197.0,Third Party insurance,Manual,10000.0,First Owner,Petrol,5,Hatchback,Kolkata,18.6,6,6.0,Hyundai,i20
999.0,Third Party insurance,Manual,10000.0,First Owner,Petrol,5,Hatchback,Kolkata,21.74,3,5.1,Renault,KWID
1582.0,Third Party insurance,Manual,30000.0,First Owner,Diesel,5,SUV,Kolkata,19.67,6,13.5,Hyundai,Creta
1591.0,Third Party insurance,Manual,50000.0,First Owner,Petrol,5,Sedan,Kolkata,17.0,7,9.0,Hyundai,Verna
1197.0,Third Party insurance,Manual,30000.0,First Owner,Petrol,5,Sedan,Kolkata,22.0,8,5.25,Maruti,Swift
1086.0,Third Party insurance,Manual,60000.0,Second Owner,Petrol,5,Hatchback,Kolkata,18.929993251754546,15,1.3,Hyundai,Santro
1197.0,Third Party insurance,Manual,60000.0,Fifth Owner,Petrol,5,Hatchback,Kolkata,18.5,12,2.6,Hyundai,i20
1197.0,Third Party insurance,Manual,20000.0,First Owner,Petrol,5,Sedan,Kolkata,22.41,4,7.5,Maruti,Swift
1197.0,Third Party insurance,Manual,20000.0,First Owner,Petrol,5,Sedan,Kolkata,22.41,4,7.6,Maruti,Swift
1248.0,Third Party insurance,Manual,80000.0,Second Owner,Diesel,5,Sedan,Kolkata,19.3,16,2.8,Maruti,Swift
1197.0,Third Party insurance,Manual,30000.0,First Owner,Petrol,5,Hatchback,Kolkata,18.9,8,4.3,Hyundai,Grand
1498.0,Third Party insurance,Manual,80000.0,Second Owner,Diesel,5,SUV,Kolkata,22.77,8,5.25,Ford,Ecosport
1120.0,Third Party insurance,Manual,80000.0,Second Owner,Diesel,5,Sedan,Kolkata,24.4,11,3.0,Hyundai,Xcent
1497.0,Third Party insurance,Manual,20000.0,First Owner,Diesel,8,MUV,Kolkata,17.3,5,12.5,Mahindra,Marazzo
1298.0,Third Party insurance,Manual,50000.0,First Owner,Petrol,5,Hatchback,Kolkata,16.1,17,2.0,Maruti,Swift
2179.0,Third Party insurance,Manual,80000.0,Second Owner,Diesel,7,SUV,Kolkata,16.0,9,7.0,Mahindra,XUV500
1086.0,Third Party insurance,Manual,40000.0,First Owner,Petrol,5,Hatchback,Kolkata,17.92,18,1.0,Hyundai,Santro
1997.0,Third Party insurance,Manual,120000.0,Second Owner,Diesel,7,SUV,Kolkata,15.4,9,8.5,Mahindra,Scorpio
1591.0,Third Party insurance,Manual,40000.0,First Owner,Petrol,5,Sedan,Kolkata,17.0,7,8.0,Hyundai,Verna
1405.0,Third Party insurance,Manual,80000.0,First Owner,Diesel,5,Sedan,Kolkata,19.61,16,1.15,Tata,Indigo
1186.0,Third Party insurance,Manual,50000.0,First Owner,Diesel,5,Hatchback,Kolkata,24.0,7,4.3,Hyundai,Grand
998.0,Third Party insurance,Manual,60000.0,First Owner,Petrol,5,Hatchback,Kolkata,18.9,15,2.4,Maruti,Wagon
1120.0,Third Party insurance,Manual,90000.0,First Owner,Diesel,5,Hatchback,Kolkata,24.0,11,2.7,Hyundai,Grand
998.0,Third Party insurance,Manual,30000.0,Second Owner,Petrol,5,Hatchback,Kolkata,18.9,13,2.5,Maruti,Wagon
998.0,Third Party insurance,Manual,150000.0,First Owner,Petrol,5,Hatchback,Kolkata,18.9,15,2.5,Maruti,Wagon
1120.0,Third Party insurance,Manual,90000.0,First Owner,Diesel,5,Hatchback,Kolkata,24.0,11,2.7,Hyundai,Grand
2696.0,Third Party insurance,Automatic,50000.0,First Owner,Diesel,7,SUV,Kolkata,11.18,7,14.5,Mahindra,Ssangyong
999.0,Third Party insurance,Automatic,10000.0,First Owner,Petrol,5,Hatchback,Kolkata,22.0,3,5.4,Renault,KWID
796.0,Third Party insurance,Manual,60000.0,First Owner,Petrol,5,Hatchback,Kolkata,24.7,7,2.8,Maruti,Alto
1353.0,Third Party insurance,Automatic,40000.0,Second Owner,Petrol,5,SUV,Kolkata,16.5,5,16.0,Kia,Seltos
2354.0,Third Party insurance,Automatic,90000.0,Second Owner,Petrol,5,Sedan,Kolkata,11.7,14,4.0,Honda,New
1197.0,Third Party insurance,Manual,30000.0,First Owner,Petrol,5,Sedan,Kolkata,20.85,8,5.25,Maruti,Swift
1196.0,Third Party insurance,Manual,30000.0,First Owner,Petrol,7,Minivans,Kolkata,15.37,6,4.3,Maruti,Eeco
1591.0,Third Party insurance,Manual,40000.0,First Owner,Petrol,5,Sedan,Kolkata,17.0,7,8.0,Hyundai,Verna
1497.0,Third Party insurance,Manual,20000.0,First Owner,Petrol,5,SUV,Kolkata,18.929993251754546,5,12.0,Hyundai,Creta
2362.0,Third Party insurance,Automatic,60000.0,Second Owner,Petrol,5,Sedan,Kolkata,12.1,17,4.79,Toyota,Camry
998.0,Third Party insurance,Manual,40000.0,First Owner,Petrol,5,Hatchback,Kolkata,21.7,5,4.5,Maruti,S-Presso
998.0,Third Party insurance,Manual,40000.0,First Owner,Petrol,5,Hatchback,Kolkata,21.7,5,4.0,Maruti,S-Presso
796.0,Third Party insurance,Manual,10000.0,First Owner,Petrol,5,Hatchback,Kolkata,22.05,5,3.45,Maruti,Alto
1199.0,Third Party insurance,Manual,60000.0,Second Owner,Diesel,5,Hatchback,Kolkata,22.07,13,1.95,Volkswagen,Polo
1199.0,Third Party insurance,Manual,60000.0,Second Owner,Diesel,5,Hatchback,Kolkata,22.07,13,2.5,Volkswagen,Polo
1586.0,Third Party insurance,Manual,90000.0,First Owner,Petrol,5,Sedan,Kolkata,15.5,15,1.7,Maruti,SX4
2393.0,Third Party insurance,Manual,80000.0,First Owner,Diesel,8,MUV,Kolkata,13.68,9,16.5,Toyota,Innova
1197.0,Third Party insurance,Manual,30000.0,First Owner,Petrol,5,Hatchback,Kolkata,21.21,10,4.55,Maruti,Swift
1197.0,Third Party insurance,Manual,30000.0,First Owner,Petrol,5,Hatchback,Kolkata,20.89,8,4.5,Maruti,Ignis
2200.0,Third Party insurance,Automatic,50000.0,First Owner,Diesel,5,Sedan,Kolkata,15.8,10,17.0,C,220
2393.0,Third Party insurance,Manual,80000.0,First Owner,Diesel,8,MUV,Kolkata,13.68,9,16.5,Toyota,Innova
1598.0,Third Party insurance,Manual,30000.0,First Owner,Petrol,5,Sedan,Kolkata,15.41,8,7.0,Skoda,Rapid
2179.0,Third Party insurance,Manual,20000.0,First Owner,Diesel,7,SUV,Kolkata,16.0,7,9.5,Mahindra,XUV500
1591.0,Third Party insurance,Manual,30000.0,First Owner,Petrol,5,SUV,Kolkata,15.8,7,7.5,Hyundai,Creta
2179.0,Third Party insurance,Manual,60000.0,First Owner,Diesel,7,SUV,Kolkata,15.1,11,7.5,Mahindra,XUV500
2499.0,Third Party insurance,Manual,120000.0,First Owner,Diesel,7,MUV,Kolkata,14.8,15,1.8,Chevrolet,Tavera
1591.0,Third Party insurance,Automatic,30000.0,First Owner,Petrol,5,Sedan,Kolkata,17.01,9,5.5,Hyundai,Verna
1197.0,Third Party insurance,Manual,80000.0,First Owner,Petrol,5,Sedan,Kolkata,20.85,10,4.1,Maruti,Swift
1497.0,Third Party insurance,Manual,50000.0,First Owner,Petrol,5,Sedan,Kolkata,17.4,11,4.8,Honda,City
1061.0,Third Party insurance,Manual,50000.0,Second Owner,Petrol,5,Hatchback,Kolkata,19.5,15,1.15,Maruti,Estilo
998.0,Third Party insurance,Manual,20000.0,First Owner,Petrol,5,Hatchback,Kolkata,18.9,14,2.31,Maruti,Wagon
814.0,Third Party insurance,Manual,50000.0,Third Owner,Petrol,5,Hatchback,Kolkata,21.1,13,1.5,Hyundai,EON
2998.0,Third Party insurance,Automatic,10000.0,First Owner,Petrol,5,SUV,Kolkata,11.24,3,97.0,BMW,X5
1998.0,Third Party insurance,Automatic,10000.0,First Owner,Petrol,5,Sedan,Kolkata,17.42,3,48.0,Audi,A4
1497.0,Third Party insurance,Manual,20000.0,First Owner,Petrol,5,Sedan,Kolkata,17.4,7,8.1,Honda,City
1591.0,Third Party insurance,Manual,40000.0,First Owner,Petrol,5,Sedan,Kolkata,17.01,9,5.1,Hyundai,Verna
1591.0,Third Party insurance,Manual,40000.0,First Owner,Petrol,5,Sedan,Kolkata,17.01,9,5.1,Hyundai,Verna
998.0,Third Party insurance,Manual,40000.0,Fourth Owner,Petrol,5,Hatchback,Kolkata,18.9,20,1.5,Maruti,Wagon
998.0,Third Party insurance,Automatic,60000.0,Second Owner,Petrol,5,Hatchback,Kolkata,23.1,11,2.5,Maruti,Celerio
2179.0,Third Party insurance,Automatic,50000.0,First Owner,Diesel,7,SUV,Kolkata,16.0,8,8.6,Mahindra,XUV500
1461.0,Third Party insurance,Manual,70000.0,Second Owner,Diesel,5,SUV,Kolkata,19.64,13,3.5,Renault,Duster
1582.0,Third Party insurance,Manual,60000.0,First Owner,Diesel,5,Sedan,Kolkata,23.9,8,6.75,Hyundai,Verna
624.0,Third Party insurance,Manual,50000.0,First Owner,Petrol,4,Hatchback,Kolkata,25.4,11,1.0,Tata,Nano
1799.0,Third Party insurance,Automatic,50000.0,First Owner,Petrol,5,Sedan,Kolkata,13.9,15,2.5,Honda,Civic
1197.0,Third Party insurance,Manual,40000.0,First Owner,Petrol,5,Sedan,Kolkata,19.1,11,3.25,Hyundai,Xcent
1197.0,Third Party insurance,Manual,30000.0,First Owner,Petrol,5,Sedan,Kolkata,20.5,4,6.0,Hyundai,Aura
799.0,Third Party insurance,Manual,20000.0,First Owner,Petrol,5,Hatchback,Kolkata,25.17,7,2.7,Renault,KWID
2143.0,Third Party insurance,Automatic,70000.0,Second Owner,Diesel,5,Sedan,Kolkata,13.0,11,15.0,CDI,Avantgrade
1948.0,Third Party insurance,Manual,90000.0,Second Owner,Diesel,14,Tata,Kolkata,10.71,11,2.5,Tata,Winger
999.0,Third Party insurance,Manual,10000.0,First Owner,Petrol,5,Hatchback,Kolkata,21.46,3,4.7,Renault,KWID
796.0,Third Party insurance,Manual,10000.0,First Owner,Petrol,5,Hatchback,Kolkata,22.05,4,3.2,Maruti,Alto
1582.0,Third Party insurance,Manual,150000.0,First Owner,Diesel,5,Sedan,Kolkata,22.32,13,2.9,Hyundai,Verna
1197.0,Third Party insurance,Manual,30000.0,Second Owner,Petrol,5,Sedan,Kolkata,20.14,8,5.3,Hyundai,Xcent
1197.0,Third Party insurance,Manual,30000.0,Second Owner,Petrol,5,Sedan,Kolkata,22.41,12,4.5,Maruti,Swift
1198.0,Third Party insurance,Manual,50000.0,Second Owner,Petrol,5,Hatchback,Kolkata,16.0,13,2.6,Honda,Jazz
2956.0,Third Party insurance,Manual,120000.0,First Owner,Diesel,7,SUV,Kolkata,14.07,10,4.0,Tata,Sumo
1197.0,Third Party insurance,Manual,30000.0,First Owner,Petrol,5,Hatchback,Kolkata,20.89,4,6.5,Maruti,Ignis
1368.0,Third Party insurance,Manual,60000.0,First Owner,Petrol,5,Sedan,Kolkata,19.1,7,6.4,Hyundai,Verna
998.0,Third Party insurance,Manual,50000.0,First Owner,Petrol,5,Hatchback,Kolkata,20.51,7,4.0,Maruti,Wagon
1451.0,Third Party insurance,Automatic,30000.0,First Owner,Petrol,5,SUV,Kolkata,13.96,6,15.0,MG,Hector
2523.0,Third Party insurance,Manual,50000.0,Second Owner,Diesel,9,SUV,Kolkata,15.4,6,8.5,Mahindra,Scorpio
1197.0,Third Party insurance,Manual,30000.0,Second Owner,Petrol,5,Hatchback,Kolkata,17.19,10,4.5,Hyundai,i20
1197.0,Third Party insurance,Manual,30000.0,First Owner,Petrol,5,Hatchback,Kolkata,18.9,9,5.0,Hyundai,Grand
2179.0,Third Party insurance,Automatic,50000.0,First Owner,Diesel,7,SUV,Kolkata,16.0,8,9.3,Mahindra,XUV500
1498.0,Third Party insurance,Manual,90000.0,Second Owner,Diesel,5,SUV,Kolkata,22.77,10,4.15,Ford,Ecosport
1197.0,Third Party insurance,Manual,10000.0,First Owner,Petrol,5,Hatchback,Kolkata,21.0,3,7.2,Hyundai,i20
1198.0,Third Party insurance,Manual,50000.0,First Owner,Petrol,5,SUV,Kolkata,17.0,6,6.85,Tata,Nexon
1197.0,Third Party insurance,Manual,80000.0,Second Owner,Petrol,5,Hatchback,Kolkata,18.5,15,1.9,Maruti,Ritz
1498.0,Third Party insurance,Manual,50000.0,First Owner,Diesel,7,MUV,Kolkata,24.2,10,5.2,Honda,Mobilio
1396.0,Third Party insurance,Manual,70000.0,First Owner,Diesel,5,Sedan,Kolkata,19.09,16,1.21,Tata,Indigo
1591.0,Third Party insurance,Manual,50000.0,Second Owner,Petrol,5,Sedan,Kolkata,17.01,14,3.5,Hyundai,Verna
1461.0,Third Party insurance,Manual,90000.0,Second Owner,Diesel,5,SUV,Kolkata,19.01,12,5.0,Renault,Duster
1199.0,Third Party insurance,Manual,50000.0,First Owner,Petrol,5,Hatchback,Kolkata,18.6,13,1.2,Chevrolet,Beat
999.0,Third Party insurance,Manual,50000.0,First Owner,Petrol,7,MUV,Kolkata,20.0,4,4.6,Renault,Triber
1197.0,Third Party insurance,Manual,30000.0,Second Owner,Petrol,5,Hatchback,Kolkata,17.19,10,4.5,Hyundai,i20
1199.0,Third Party insurance,Automatic,10000.0,First Owner,Petrol,5,SUV,Kolkata,16.35,3,11.0,Tata,Nexon
2179.0,Third Party insurance,Manual,60000.0,First Owner,Diesel,7,SUV,Kolkata,15.1,7,13.0,Mahindra,XUV500
1353.0,Third Party insurance,Automatic,80000.0,First Owner,Petrol,5,SUV,Kolkata,16.5,6,14.5,Kia,Seltos
1591.0,Third Party insurance,Manual,50000.0,Second Owner,Petrol,5,Sedan,Kolkata,17.01,14,3.5,Hyundai,Verna
796.0,Third Party insurance,Manual,50000.0,First Owner,Petrol,5,Hatchback,Kolkata,22.74,13,1.8,Maruti,Alto
1248.0,Third Party insurance,Manual,60000.0,First Owner,Diesel,7,MUV,Kolkata,20.77,10,5.9,Maruti,Ertiga
1199.0,Third Party insurance,Manual,20000.0,First Owner,Petrol,5,SUV,Kolkata,16.5,4,8.5,Honda,WR-V
2179.0,Third Party insurance,Manual,60000.0,Second Owner,Diesel,7,SUV,Kolkata,15.1,6,12.5,Mahindra,XUV500
1197.0,Third Party insurance,Manual,50000.0,First Owner,Petrol,5,Hatchback,Kolkata,23.87,5,6.0,Maruti,Baleno
1197.0,Third Party insurance,Manual,90000.0,First Owner,Petrol,5,Hatchback,Kolkata,18.9,10,4.0,Hyundai,Grand
1968.0,Third Party insurance,Automatic,80000.0,Second Owner,Diesel,5,SUV,Kolkata,14.16,12,16.4,Audi,Q5
1197.0,Third Party insurance,Manual,10000.0,First Owner,Petrol,5,SUV,Kolkata,18.929993251754546,2,9.0,Hyundai,Venue
1193.0,Third Party insurance,Manual,30000.0,Second Owner,Petrol,5,Sedan,Kolkata,17.57,10,2.0,Tata,Zest
1199.0,Third Party insurance,Manual,40000.0,First Owner,Petrol,5,Hatchback,Kolkata,18.6,14,1.75,Chevrolet,Beat
1498.0,Third Party insurance,Manual,150000.0,First Owner,Diesel,5,SUV,Kolkata,22.7,12,3.45,Ford,Ecosport
2143.0,Third Party insurance,Automatic,40000.0,First Owner,Diesel,5,Mercedes-Benz,Kolkata,20.0,9,12.0,A,Class
1984.0,Third Party insurance,Automatic,70000.0,First Owner,Petrol,5,Sedan,Kolkata,10.8,15,6.0,Audi,A4
1497.0,Third Party insurance,Manual,60000.0,Second Owner,Petrol,5,Sedan,Kolkata,17.7,18,2.0,Honda,City
1496.0,Third Party insurance,Manual,40000.0,First Owner,Petrol,5,Sedan,Kolkata,17.6,13,3.25,Toyota,Etios
1197.0,Third Party insurance,Manual,20000.0,First Owner,Petrol,5,Hatchback,Kolkata,20.52,6,5.25,Maruti,Wagon
1461.0,Third Party insurance,Manual,100000.0,First Owner,Diesel,5,Sedan,Kolkata,21.64,13,2.8,Nissan,Sunny
1497.0,Third Party insurance,Manual,40000.0,First Owner,Petrol,5,Sedan,Kolkata,17.14,6,9.5,Honda,City
1396.0,Third Party insurance,Manual,70000.0,First Owner,Diesel,5,Sedan,Kolkata,19.09,16,1.15,Tata,Indigo
1497.0,Third Party insurance,Manual,50000.0,Second Owner,Petrol,5,Sedan,Kolkata,17.0,14,3.0,Honda,City
1598.0,Third Party insurance,Manual,70000.0,Second Owner,Petrol,5,Sedan,Kolkata,14.2,19,1.5,Chevrolet,Aveo
1497.0,Third Party insurance,Manual,20000.0,First Owner,Petrol,5,Sedan,Kolkata,17.4,10,6.5,Honda,City
1197.0,Third Party insurance,Manual,70000.0,Second Owner,Petrol,5,Sedan,Kolkata,19.1,13,3.3,Maruti,Swift
1193.0,Third Party insurance,Manual,30000.0,Second Owner,Petrol,5,Sedan,Kolkata,17.57,10,2.0,Tata,Zest
796.0,Third Party insurance,Manual,40000.0,Second Owner,Petrol,5,Hatchback,Kolkata,19.7,17,1.0,Maruti,Alto
1248.0,Third Party insurance,Manual,120000.0,First Owner,Diesel,5,Sedan,Kolkata,22.95,9,2.85,Tata,Zest
1968.0,Third Party insurance,Automatic,60000.0,Second Owner,Diesel,5,SUV,Kolkata,14.16,9,19.25,Audi,Q5
1582.0,Third Party insurance,Manual,70000.0,Second Owner,Diesel,5,Sedan,Kolkata,22.32,12,3.96,Hyundai,Verna
1248.0,Third Party insurance,Manual,90000.0,Second Owner,Diesel,5,Sedan,Kolkata,19.3,15,2.2,Maruti,Swift
1198.0,Third Party insurance,Manual,60000.0,Second Owner,Petrol,5,Hatchback,Kolkata,19.4,13,2.2,Honda,Brio
1198.0,Third Party insurance,Manual,60000.0,Second Owner,Petrol,5,Hatchback,Kolkata,16.47,11,3.3,Volkswagen,Polo
1591.0,Third Party insurance,Manual,60000.0,First Owner,Petrol,5,Sedan,Kolkata,17.0,5,8.7,Hyundai,Verna
1995.0,Third Party insurance,Automatic,30000.0,Third Owner,Diesel,5,Sedan,Kolkata,21.76,7,25.0,BMW,3
1197.0,Third Party insurance,Manual,50000.0,Second Owner,Petrol,5,Hatchback,Kolkata,18.6,10,4.5,Hyundai,i20
1498.0,Third Party insurance,Manual,20000.0,First Owner,Diesel,5,SUV,Kolkata,21.7,5,8.5,Ford,Ecosport
1197.0,Third Party insurance,Manual,50000.0,Second Owner,Petrol,5,Sedan,Kolkata,19.1,11,3.5,Hyundai,Xcent
998.0,Third Party insurance,Manual,30000.0,First Owner,Petrol,5,Hatchback,Kolkata,20.51,11,2.95,Maruti,Wagon
1991.0,Third Party insurance,Automatic,60000.0,First Owner,Petrol,5,Sedan,Kolkata,14.74,8,25.0,C,200
796.0,Third Party insurance,Manual,40000.0,First Owner,Petrol,5,Hatchback,Kolkata,24.7,8,2.4,Maruti,Alto
1199.0,Third Party insurance,Manual,30000.0,First Owner,Petrol,5,Sedan,Kolkata,19.5,6,5.4,Honda,Amaze
1197.0,Third Party insurance,Manual,90000.0,Second Owner,Petrol,5,Hatchback,Kolkata,18.5,13,2.0,Hyundai,i20
1197.0,Third Party insurance,Manual,20000.0,First Owner,Petrol,5,Hatchback,Kolkata,21.21,6,5.75,Maruti,Swift
1248.0,Third Party insurance,Manual,90000.0,Second Owner,Diesel,7,MUV,Kolkata,20.77,12,4.0,Maruti,Ertiga
1086.0,Third Party insurance,Manual,10000.0,First Owner,Petrol,5,Hatchback,Kolkata,20.3,5,4.6,Hyundai,Santro
1196.0,Third Party insurance,Manual,100000.0,First Owner,Petrol,5,Sedan,Kolkata,18.16,8,2.5,Ford,Aspire
796.0,Third Party insurance,Manual,20000.0,First Owner,Petrol,5,Hatchback,Kolkata,19.7,15,1.25,Maruti,Alto
1496.0,Third Party insurance,Manual,10000.0,First Owner,Petrol,5,SUV,Kolkata,15.9,5,8.63,Ford,Ecosport
1248.0,Third Party insurance,Manual,50000.0,First Owner,Diesel,5,Hatchback,Kolkata,22.9,13,3.25,Maruti,Swift
1498.0,Third Party insurance,Manual,50000.0,First Owner,Diesel,5,Sedan,Kolkata,25.8,12,2.95,Honda,Amaze
998.0,Third Party insurance,Manual,50000.0,First Owner,Petrol,5,Hatchback,Kolkata,20.51,12,2.75,Maruti,Wagon
998.0,Third Party insurance,Manual,120000.0,First Owner,Petrol,5,Hatchback,Kolkata,18.9,15,1.75,Maruti,Wagon
999.0,Third Party insurance,Manual,30000.0,Second Owner,Petrol,5,Hatchback,Kolkata,23.01,7,3.1,Renault,KWID
796.0,Third Party insurance,Manual,70000.0,First Owner,Petrol,5,Hatchback,Kolkata,22.74,10,2.3,Maruti,Alto
